filename,0.001bar,0.002bar,0.005bar,0.01bar,0.02bar,0.05bar,0.1bar,0.2bar,0.5bar,1bar,LCD,Density_g_cm3,SA_m2_g,AV_cm3_g,Henry
ROYREE_clean,0.000902497,0.001825983,0.00403815,0.008571625,0.017181029,0.042333417,0.083986813,0.158436539,0.377067544,0.659037066,6.65259,1.173920783,1114.24,0.47056,8.45180E-06
RUBDUP_clean,0.000241597,0.000649293,0.001555283,0.002838768,0.005888934,0.014646837,0.031301951,0.061169417,0.153368988,0.306496379,21.09518,0.298851147,4251.56,2.9044,3.07588E-06
RUBGUS_clean,0.000412336,0.000628596,0.001807933,0.003445741,0.007384555,0.018356141,0.035068707,0.070667972,0.17137877,0.319444722,4.4617,1.359266422,354.677,0.341202,3.59384E-06
RUBHOM_clean,0.000105547,0.000155921,0.000458169,0.000913938,0.001904638,0.00467044,0.008928289,0.017712651,0.042609673,0.081446051,3.70221,2.08697788,43.418,0.17959,8.84248E-07
RUBTAK01_SL,0.000360564,0.000608451,0.001923007,0.003365262,0.007008459,0.017089222,0.03420098,0.067485527,0.161232118,0.311887697,8.70379,1.201207696,1425.46,0.492338,3.44886E-06
RUFMUA_clean,0.00035813,0.000682685,0.002020077,0.003889068,0.007632646,0.019176744,0.038644468,0.075895587,0.182439269,0.353899615,3.9762,1.517398253,191.514,0.240016,3.94471E-06
RUFRIV_clean,0.0001908,0.000527505,0.00112235,0.00265997,0.005432174,0.012660108,0.025202369,0.049877234,0.12349217,0.238392751,7.49731,1.44839009,696.116,0.330421,2.56122E-06
RUFTET_clean,0.000236489,0.000503633,0.001217478,0.00256196,0.005066987,0.013300294,0.026473586,0.052097564,0.126070324,0.244625565,5.41592,1.325626658,769.082,0.362546,2.62669E-06
RUGHOS_clean,0.000125007,0.000277794,0.000493084,0.001072978,0.002333467,0.005587126,0.011080497,0.02166791,0.053624606,0.107988837,3.74757,2.005006932,114.099,0.254862,1.07500E-06
RUGJIO_clean,7.25052E-05,0.000179687,0.000321545,0.000728204,0.001387055,0.003650477,0.007055066,0.014444287,0.036189527,0.069958013,4.04139,2.021414157,123.246,0.215394,7.26296E-07
RUGKOV_clean,0.000356086,0.000621641,0.00164765,0.003657421,0.006898403,0.017188672,0.033568608,0.067300171,0.167251577,0.3278522,6.88401,0.929302595,2962.6,0.749773,3.36777E-06
RUGPEQ_clean,0.000562445,0.00130755,0.003121481,0.006255622,0.012531137,0.03062343,0.059617396,0.118231072,0.27302109,0.470410463,5.86915,1.468510948,525.711,0.327545,6.24250E-06
RUGXOI_clean,0.000466484,0.000901017,0.002306858,0.004543424,0.009617234,0.022953559,0.045600388,0.089111185,0.218339975,0.415982129,5.21341,1.19060934,1274.73,0.492165,4.52785E-06
RUGYOJ_clean,0.000370262,0.000758733,0.002057685,0.004018252,0.008121482,0.020079119,0.039269003,0.079724666,0.190663621,0.363308842,5.31747,1.352380609,847.3763,0.385841,4.04036E-06
RUHFIL_clean,0.00015048,0.000236469,0.000563226,0.001165147,0.00243348,0.005851531,0.011905134,0.022808501,0.059732045,0.120323977,10.02499,0.882825978,2455.24,0.88851,1.20420E-06
RUHFOR_clean,0.000111664,0.000184675,0.000549729,0.001193942,0.002091546,0.005471518,0.011492765,0.021370702,0.053375218,0.106578647,10.01133,0.889530984,2445.69,0.884736,1.07308E-06
RULBOQ_clean,0.000165569,0.000331138,0.000862339,0.001690184,0.003018186,0.00792662,0.016218872,0.032127301,0.079197212,0.158039141,7.47442,1.39225686,1132.32,0.438569,1.60901E-06
RUPNEW_clean,0.000215207,0.000374877,0.001065621,0.001971573,0.003832071,0.010055715,0.019778207,0.03861228,0.095093673,0.191593134,10.23147,0.999096659,1250.22,0.593735,1.93944E-06
RURPAW_clean,0.000405815,0.000685936,0.001483201,0.00312442,0.006489455,0.015341977,0.030946118,0.060958502,0.152317245,0.282745598,4.26453,2.098644007,344.926,0.233773,3.17719E-06
RUSWUZ_clean,0.000483015,0.001002,0.002425354,0.005184708,0.010564677,0.024644061,0.051240737,0.099326459,0.245263901,0.459126664,6.54942,1.210252414,1232.81,0.46255,5.02963E-06
RUTNOK_manual,0.000523081,0.000557953,0.001848219,0.003940541,0.00596312,0.015971398,0.03406999,0.067128691,0.170280207,0.330796241,24.61263,0.240816753,6098.18,3.74465,3.36376E-06
RUVKAV_clean,0.000249327,0.000581763,0.00157076,0.002975302,0.006266418,0.014544074,0.028996727,0.058300958,0.144750931,0.283160647,11.95152,0.601683635,3706.27,1.29537,2.88700E-06
RUVMAX_clean,0.00066032,0.001215269,0.003182179,0.00599205,0.012475827,0.030529248,0.060004795,0.121562044,0.286241559,0.55575736,5.22433,1.200759457,1471.63,0.474351,6.06978E-06
RUWWOW_clean,0.000993306,0.002295171,0.005879527,0.010533271,0.023277177,0.055544831,0.110324604,0.206379415,0.483748514,0.846051622,5.0384,1.485745476,769.955,0.332493,1.14902E-05
RUYTUC_clean,0.000270618,0.000541235,0.001277315,0.002457208,0.00492524,0.012892222,0.02503754,0.050042606,0.121247509,0.249390355,9.67783,1.165047659,1236.27,0.495773,2.55427E-06
SABXOL_clean,0.000378016,0.000858036,0.002166092,0.004116175,0.008280351,0.019614832,0.043093827,0.083163526,0.200684508,0.350942878,4.43793,1.815944227,232.884,0.236901,5.01125E-06
SACDOR_clean,0.000185646,0.000383142,0.001145477,0.002259354,0.004202715,0.010937329,0.021424366,0.043812513,0.105387815,0.21276639,8.1061,1.239181186,1638.54,0.540025,2.18447E-06
SACDUX_clean,0.000244895,0.000331793,0.001129677,0.00199866,0.004289613,0.010941278,0.021937856,0.043678215,0.108172509,0.208500477,8.2086,1.227342664,1665.13,0.535131,2.15873E-06
SADLEQ_clean,0.000383438,0.000557369,0.001798603,0.003340262,0.006569841,0.016298107,0.033414479,0.065678644,0.164135338,0.316032272,7.11187,1.505043903,1002.44,0.378862,3.35380E-06
SADLIU_clean,0.000343428,0.000694162,0.001757326,0.003244294,0.006393598,0.016415107,0.034379291,0.065938091,0.161162515,0.313004991,6.85652,1.671715782,940.146,0.328417,3.38442E-06
SADMIV_clean,0,0,1.32438E-05,8.8292E-06,2.64876E-05,6.18043E-05,0.00010595,0.000251632,0.000609214,0.001103648,3.01628,1.566896147,0,0.271109,1.05958E-08
SAHXAD_clean,0.000358534,0.000856264,0.00175049,0.003572686,0.007293003,0.019128843,0.037473128,0.074381039,0.185809183,0.361241971,7.24131,0.888709975,2885.23,0.782447,3.74263E-06
SAJDIT_clean,0.000229414,0.000562064,0.001577221,0.002781645,0.005769762,0.01376484,0.029250284,0.057072466,0.138210459,0.267835099,7.44507,1.188838858,997.26,0.438748,2.84285E-06
SAJRAW10_clean,0.000175283,0.000233711,0.00062323,0.001129604,0.002444229,0.005599329,0.01181215,0.023040021,0.056821016,0.114810588,6.98873,1.037179294,2563.46,0.716765,1.16321E-06
SAJRAW_clean,0.000107118,0.000223973,0.000545326,0.001382791,0.002171566,0.006125179,0.011334989,0.023487968,0.058281711,0.116884774,6.95776,1.048518977,2509.71,0.690701,1.17629E-06
SAKDEP_clean,0.000555221,0.001030629,0.002630358,0.005246836,0.010837215,0.02624459,0.05004621,0.100803796,0.247524347,0.447265008,5.60133,1.153230108,595.097,0.40599,5.29003E-06
SALLAT_clean,0.000202901,0.000355076,0.000963778,0.0015133,0.003525397,0.008318922,0.016705477,0.035693584,0.085615567,0.166040263,4.08142,1.489940559,238.239,0.344312,1.71801E-06
SANGEW_clean,0.00068891,0.001432733,0.003412102,0.007131218,0.013935453,0.034408064,0.06848665,0.136019808,0.32022089,0.579323474,6.64431,1.451263815,895.255,0.36451,7.01419E-06
SANGUM_clean,0.000473332,0.000998434,0.002371588,0.004794948,0.009597291,0.024208938,0.047895239,0.095233327,0.223661497,0.414221832,6.61883,1.504545722,870.575,0.355323,4.82053E-06
SANJAV_clean,0.000827381,0.001506403,0.003823069,0.00801418,0.015837207,0.040076608,0.078592604,0.151947032,0.362435526,0.647739203,6.50945,1.328272466,971.607,0.387722,7.98231E-06
SAPJEZ_clean,0.002972459,0.005887974,0.014315634,0.028300994,0.055736445,0.136835592,0.267954042,0.498382217,1.039489256,1.614153187,6.92299,1.487771117,920.584,0.370619,2.85870E-05
SARMII_clean,0.000414696,0.000886535,0.002169807,0.004158388,0.008999228,0.021311126,0.042796946,0.078119569,0.192031968,0.332422864,4.27353,1.746311489,233.759,0.247493,4.34047E-06
SARMOO_clean,0.000335515,0.000713733,0.001723329,0.003617466,0.007070224,0.017818917,0.034908851,0.070043413,0.166443084,0.304413112,5.19552,1.455397698,559.288,0.331318,3.55752E-06
SAYKIO_clean,0.000158452,0.000356517,0.000725412,0.00140626,0.002946213,0.007635396,0.0149118,0.029672575,0.072845739,0.146354996,4.81299,1.819186585,303.83,0.261875,1.51080E-06
SAYTOD_clean,5.18525E-05,0.000100824,0.000241978,0.000388894,0.00095351,0.002295913,0.004577423,0.008878299,0.022769005,0.046295633,6.38142,1.323050022,1835.65,0.530895,4.57541E-07
SEFSOM_clean,0.000262655,0.000422124,0.001364868,0.002307612,0.004699649,0.012250981,0.02359205,0.047564012,0.112519539,0.212426945,7.74471,1.309195989,678.465,0.370914,2.33307E-06
SEFTUU_clean,0.000201376,0.000416482,0.001038917,0.00208241,0.003940561,0.010270173,0.020805797,0.042751198,0.103653691,0.205307353,11.47019,0.909150114,1652.25,0.705683,2.08817E-06
SEFVAC_clean,0.000247143,0.000375292,0.001070954,0.002077834,0.003853603,0.010325094,0.019615848,0.038732832,0.095552886,0.192405562,11.52297,0.903744198,1699.54,0.711896,1.96825E-06
SEFWIL_clean,0.000175416,0.000404805,0.000850091,0.001749659,0.003665738,0.00898668,0.018297203,0.037237597,0.092475541,0.181681154,11.33313,0.92837043,1682.8,0.700552,1.87173E-06
SEFWOR_clean,0.000148429,0.000355329,0.000845594,0.001596732,0.00320246,0.007929688,0.016174224,0.031750236,0.079098972,0.156439289,11.5954,0.926121942,1703.84,0.700957,1.58904E-06
SEHLEY_clean,6.51063E-05,0.000111901,0.000325531,0.000730411,0.001379439,0.003330593,0.007346837,0.014754712,0.041177691,0.069771557,3.36665,2.123797425,0.0114216,0.17581,7.68194E-07
SEHNID_clean,0.000347065,0.000622454,0.001874905,0.003319752,0.006382978,0.017160855,0.032899498,0.060864636,0.154609908,0.292787043,5.75155,1.446234152,1019.10733,0.404361,3.43796E-06
SEHSII_clean,0.000527413,0.000997912,0.002606712,0.004754309,0.00992979,0.02630237,0.049296074,0.100523467,0.248142291,0.490270552,5.51627,1.325292848,1693.46,0.482611,4.96495E-06
SEHTAB_clean,0.00040919,0.000763578,0.002049605,0.003901922,0.008315331,0.02092716,0.040550026,0.082207058,0.204025197,0.391912952,5.41612,1.410291186,1581.8,0.453966,4.13460E-06
SEHVOQ_clean,0.002964981,0.005273328,0.013205014,0.025840173,0.055336674,0.13082365,0.258774885,0.489615307,1.052846036,1.739269567,4.8676,1.745027859,739.04,0.284807,2.75065E-05
SEHXIN_clean,0.000274621,0.000576317,0.001376971,0.002637905,0.005631657,0.014036594,0.028367149,0.055450156,0.13767002,0.264947004,7.02055,1.549704394,1009.4,0.364069,2.84165E-06
SEHZUB_clean,0.000424336,0.00067606,0.001949068,0.004092323,0.008249376,0.01946191,0.039038893,0.078099363,0.185269325,0.356844829,5.72411,1.146866813,966.904,0.460036,3.94809E-06
SENVIR_clean,0.000569509,0.001100458,0.002779324,0.005475595,0.011209248,0.027633065,0.055322488,0.111689077,0.27432254,0.523972277,15.37344,0.850165418,2031.12,0.77585,5.59158E-06
SEQSIS_clean,0.000824001,0.001599885,0.004204209,0.008360301,0.016461973,0.040995546,0.08048744,0.159609565,0.371425899,0.677070066,5.53296,1.142399347,1079.24,0.477942,8.25682E-06
SERCEZ_clean,0.000319949,0.000690086,0.001637386,0.003588447,0.007082791,0.017735208,0.034617218,0.067239461,0.170175184,0.333167201,10.07441,0.708069811,3337.82,1.04844,3.41083E-06
SERLEI_clean,0.000375241,0.000702375,0.002150422,0.004502897,0.008519905,0.021138601,0.041069694,0.085444399,0.206252897,0.407483332,11.28347,0.739079718,3224.44,0.988527,4.20179E-06
SERWAP_clean,0.001174666,0.002194431,0.005628071,0.011220644,0.02211535,0.056448518,0.108514627,0.216264431,0.510373085,0.942098398,5.42763,0.873590278,2156.27,0.698033,1.11586E-05
SETPEO_clean,0.000378439,0.000781136,0.001562272,0.003338022,0.006627525,0.016816254,0.03393817,0.069851012,0.17428548,0.338474416,14.47047,0.794203993,2193.69,0.918888,3.48785E-06
SETWUL_clean,3.26047E-05,0.000061949,0.000169545,0.000228233,0.00054776,0.001209636,0.002627942,0.005259144,0.013191876,0.025532769,3.71353,2.058735865,49.3167,0.209847,2.67916E-07
SEYDUW_clean,0.000528059,0.001198116,0.003084039,0.005906268,0.012464843,0.028240036,0.061587597,0.123663315,0.281583871,0.505573864,4.09478,1.648761736,221.422,0.285911,6.00257E-06
SEYFEI_clean,0.000417656,0.000692613,0.001736754,0.003577922,0.007124519,0.018338588,0.036363934,0.071596717,0.166616986,0.316190117,4.05966,2.141253055,152.866,0.216976,3.53703E-06
SEZPOE_clean,0.000169526,0.000309452,0.000801884,0.001595695,0.003051463,0.007577531,0.015313824,0.030293978,0.075471238,0.147417418,4.80607,1.668924569,787.374,0.355777,1.53516E-06
SICZOV_clean,0.0003642,0.000763646,0.001793589,0.003587177,0.007092116,0.018233512,0.035961842,0.072624673,0.187578819,0.361337607,18.76086,0.419881377,4222.76,2.00247,3.63046E-06
SIDCAL_clean,0.000348898,0.000629384,0.001665816,0.003321371,0.00675562,0.016675264,0.033613913,0.065069447,0.160855586,0.309014028,9.18075,1.077906072,1434.24,0.551815,3.34357E-06
SIKGAW_clean,0.000372486,0.000665818,0.001708778,0.003352371,0.006881672,0.017474233,0.033584237,0.066730804,0.164536223,0.329426308,4.92676,0.888887037,2684.58,0.730352,3.36680E-06
SIKJOM_clean,0.000125436,0.0004892,0.000997216,0.002094781,0.004402804,0.010862758,0.022170814,0.042447543,0.109963472,0.213799395,4.32762,1.204671863,417.299,0.44095,2.18888E-06
SIKYER_clean,0.00025117,0.00065932,0.001611672,0.003223344,0.006253078,0.016446379,0.031506093,0.063483129,0.157493836,0.303679805,6.53029,1.210896733,1725.09,0.504089,3.21564E-06
SINVAM_clean,0.000119616,0.000185405,0.000460522,0.001094487,0.00194376,0.004871362,0.010672739,0.020415464,0.051043145,0.10231057,4.31766,2.078185904,176.55,0.222598,1.03576E-06
SIPCID_clean,3.96221E-05,0.000132074,0.000313675,0.00055471,0.001185362,0.002902321,0.00583766,0.011447493,0.029056226,0.056844544,5.31594,1.475835302,500.065,0.342845,5.83192E-07
SIQQEO_clean,0.00051134,0.00105677,0.002630561,0.005482703,0.010493836,0.025277248,0.050974931,0.101552154,0.248119286,0.483932318,5.38066,1.022080771,1705.42,0.583103,5.14971E-06
SIRBIG07_clean,0.000195451,0.000426438,0.000737383,0.001670217,0.00301172,0.007436017,0.015449503,0.031369865,0.078686744,0.151030218,4.7082,1.117887253,627.085,0.498261,1.55775E-06
SISFEH_clean,0.000184265,0.000346852,0.001018876,0.00203414,0.003688911,0.009570935,0.018784179,0.038681174,0.09448453,0.174578334,4.41588,1.610692719,368.062,0.26411,1.95032E-06
SISQES_clean,0.000378479,0.000769659,0.001864454,0.003827974,0.007887099,0.019383721,0.037672647,0.074367345,0.177885205,0.335985349,5.97003,1.659624173,743.931,0.312353,3.87148E-06
SITTUM_clean,0.000271754,0.000510659,0.001146742,0.00238606,0.004816915,0.011822795,0.023809836,0.04636841,0.111771548,0.208124787,6.67296,1.437049289,435.791,0.3148,2.38435E-06
SIVGOV_clean,0.000341895,0.000449861,0.001565517,0.003122036,0.006136106,0.015304275,0.031346323,0.061594985,0.150856429,0.292229786,5.24396,1.119503754,1469.11,0.545397,3.08619E-06
SIVGUB_clean,0.000363497,0.00067296,0.001773274,0.003281294,0.006734512,0.017320124,0.034532181,0.06887279,0.169094708,0.333066079,8.31266,0.679164575,3597.46,1.11104,3.45285E-06
SIVQAR_clean,0.000272818,0.000604625,0.001467321,0.002897774,0.005751308,0.014658461,0.029906799,0.058088206,0.147661134,0.286422487,8.43693,1.353806444,1164.9,0.455013,2.99320E-06
SIVVAW_clean,0.000965872,0.001565648,0.004167271,0.008073601,0.016544456,0.040480949,0.077939653,0.145048297,0.329004106,0.531412747,5.08743,1.607642151,374.512,0.280786,8.22096E-06
SIWTEZ_clean,0.000266969,0.00060068,0.001535071,0.003094411,0.005733762,0.014659014,0.028498919,0.057610652,0.138666018,0.264068541,6.78942,1.399754265,750.605,0.33806,2.93350E-06
SIWTOJ_clean,0.001037199,0.002035364,0.004890449,0.010461211,0.020398247,0.05152537,0.1004912,0.195355874,0.450200128,0.815868538,4.72876,1.434655505,837.352,0.365944,1.02040E-05
SIWZOP02_clean,1.47075E-05,2.45125E-05,5.39275E-05,0.000107855,0.000328467,0.000818717,0.001519775,0.003127794,0.007495921,0.015134014,3.5184,1.310572075,36.3826,0.3632,1.54044E-07
SIWZOP_clean,0,0.00003922,0.00005883,0.000166685,0.00021571,0.000578495,0.001323675,0.002652252,0.006804668,0.013300479,3.50117,1.319807034,22.2604,0.355507,1.29263E-07
SIYXIH_clean,7.23163E-05,0.000216949,0.000467274,0.000906735,0.001969228,0.004817377,0.009757134,0.019191627,0.049353077,0.096859307,3.59608,1.565867115,82.7261,0.301558,9.67645E-07
SIZNIA_clean,0.000006204,3.72242E-05,9.30606E-05,0.000130285,0.000303998,0.000639016,0.00148897,0.002847655,0.007295952,0.014008724,3.61491,1.28096653,43.4554,0.3641,1.47816E-07
SIZPAT_charged,0.000110303,0.000254032,0.000701929,0.001400516,0.002831114,0.006802028,0.014045268,0.027251563,0.066429235,0.128209026,4.43551,1.700281261,120.414,0.235605,1.41701E-06
SOBTUY_clean,0.000180386,0.000441946,0.001019181,0.002286393,0.004455535,0.011418436,0.021646323,0.043441465,0.110170766,0.21042932,5.30158,1.240291572,1388.85,0.460217,2.22366E-06
SOCKOM_clean,0.000330302,0.000694922,0.001505664,0.003264417,0.006593179,0.016021811,0.032468297,0.063147813,0.154354171,0.291820023,6.11033,1.255487762,811.323,0.427725,3.24031E-06
SOCLAZ_clean,3.50549E-05,7.01097E-05,0.000129703,0.000375087,0.000687076,0.001609019,0.003480949,0.006989941,0.016966557,0.034122411,3.66826,1.596806751,83.257,0.244364,3.49546E-07
SOCWOY_clean,7.45845E-05,0.000144508,0.000573369,0.001006891,0.002060398,0.005290842,0.010577022,0.020641274,0.05021871,0.095146578,4.33948,2.271552643,152.721,0.170632,1.06398E-06
SOHMEI_clean,0.000205396,0.000454241,0.001109928,0.002160606,0.00443971,0.011032127,0.0221946,0.044661745,0.108449003,0.213192982,8.65383,1.193971142,1746.06,0.560138,2.21386E-06
SOHMUY_clean,0.000209346,0.000454241,0.001026979,0.002200105,0.004348862,0.010250042,0.021629762,0.042114047,0.103772298,0.209420808,8.20693,1.217177331,1688.66,0.542722,2.12600E-06
SOHNIN_clean,0.000264645,0.000458191,0.001125727,0.002231705,0.004396261,0.010933379,0.021515214,0.043587367,0.109227138,0.214453006,8.46136,1.21273759,1706.15,0.552789,2.20759E-06
SOJDEB_clean,0.000148202,0.000379542,0.000831378,0.001760352,0.003470099,0.008577651,0.017408331,0.034494954,0.084966823,0.16608762,4.05829,1.155946963,644.936,0.423895,1.75136E-06
SOJSUH_clean,0.000373244,0.000721039,0.00190015,0.004097199,0.007668463,0.019620746,0.040098256,0.076888215,0.194120688,0.374431358,8.78676,0.847278865,2434.34,0.79596,3.94507E-06
SOKWAS_clean,0.000233511,0.000524442,0.001316848,0.002442294,0.004888416,0.012521541,0.024679417,0.050239285,0.118612027,0.237782949,6.00629,1.896558737,914.246,0.317201,2.48263E-06
SOKWUM_clean,0.000257277,0.000624327,0.001584829,0.003155937,0.005763015,0.015179369,0.031717162,0.058542623,0.150833185,0.291797208,5.85854,1.62759162,1503.54,0.398872,2.96898E-06
SONTIZ_clean,0.000451379,0.001015603,0.002307048,0.004426022,0.009566728,0.023816513,0.044918483,0.092269397,0.222611362,0.437022672,6.62072,1.090793538,2126.83,0.608548,4.79050E-06
SONVIB_neutral_b,0.000423643,0.000702628,0.002082053,0.003792125,0.007067613,0.018557649,0.036546996,0.073600298,0.176328666,0.332601432,13.19327,0.881013246,2398.7,0.817695,3.73753E-06
SORXAA_clean,0.000312794,0.000606579,0.001482748,0.002913652,0.006247244,0.014706513,0.029257493,0.056767831,0.129754301,0.244268092,4.50589,1.920800846,231.687,0.20127,2.94620E-06
SOSFAJ_clean,0.00032546,0.000682632,0.001652336,0.003239579,0.006343967,0.015670482,0.031194091,0.060725831,0.13901482,0.244493907,4.59734,1.901704449,217.5109,0.188988,3.28145E-06
SOSSEA_clean,0.000903724,0.001893517,0.004841378,0.010027032,0.01930096,0.047128124,0.092965214,0.17907181,0.40732126,0.707761035,4.66034,1.167698731,834.933,0.435731,9.66596E-06
SOTWOP_clean,0.000192759,0.000417644,0.001036078,0.002313105,0.004256756,0.011011345,0.021115117,0.041868811,0.106234178,0.211143139,6.21348,1.163784693,1945.21,0.559726,2.15345E-06
SOVLEW_clean,0.000397864,0.000562498,0.001934443,0.003759131,0.007682896,0.018315475,0.034627909,0.071615565,0.174401737,0.348487926,16.78989,0.755158233,2896.07,0.982576,3.55628E-06
SOYWOT_neutral_b,0.000284151,0.000743959,0.001890896,0.003786959,0.007858069,0.018232167,0.037425282,0.073765623,0.178767199,0.333686373,13.17245,0.881993729,2434.99,0.812478,3.76903E-06
SOYWUZ_clean,0.000375736,0.000480108,0.001388137,0.002640591,0.005698667,0.013453447,0.027825361,0.054398267,0.13344901,0.260093018,13.18202,0.874243899,2480.14,0.820366,2.72452E-06
SOZBIS_clean,0.000116856,0.000223973,0.000594016,0.001265935,0.002356587,0.005531163,0.011695294,0.023400326,0.05900232,0.113028541,7.02326,1.02672655,2598.37,0.7264,1.15064E-06
SOZRUW_clean,0.00090479,0.001782461,0.004398216,0.008194881,0.017920756,0.043703568,0.085368278,0.166685957,0.409477806,0.753593792,8.81736,0.978332375,1834.4,0.644771,8.61004E-06
SOZSOR_clean,0.000851508,0.001927988,0.004521217,0.009879428,0.01900653,0.048252927,0.095874481,0.183587063,0.450159872,0.822244683,8.74499,1.01023627,1767.53,0.621043,9.71691E-06
SUFHIM_clean,0.00013904,0.000311185,0.000761411,0.001661862,0.003032401,0.00791205,0.015843963,0.030767612,0.077180557,0.152838293,10.78647,1.063866253,1249.03,0.534826,1.55229E-06
SUGVUM_clean,0.000620866,0.001420142,0.003375513,0.006765299,0.012424458,0.032306446,0.064727074,0.124201763,0.312766644,0.585519538,5.79435,1.10640466,1156.05,0.491863,6.46430E-06
SUHHOT_clean,2.16405E-05,3.46249E-05,8.65622E-05,0.000168796,0.000372217,0.000753091,0.001765869,0.003051317,0.008586968,0.015494631,3.34085,2.18321848,0,0.1692,1.76662E-07
SUKYON_clean,0.000520884,0.001062062,0.002293242,0.004627072,0.009382674,0.023115066,0.046006895,0.091844672,0.229195649,0.455164525,10.7978,0.526520278,5417.95178,1.47877,4.62683E-06
SUNJIV_clean,0.001531608,0.002922743,0.007204902,0.013598686,0.028787889,0.070227405,0.134767921,0.259584921,0.561008121,1.050275354,4.89155,1.360837862,1289.29,0.438553,1.41650E-05
SUNJOB01_clean,0.001445974,0.002707259,0.007464107,0.013968736,0.027901436,0.067303093,0.133948515,0.250707511,0.589493287,0.980041318,4.89634,1.373663483,1254.84,0.433877,1.30124E-05
SUNLET_clean,0.000422871,0.000568233,0.001440405,0.003330111,0.005999486,0.016029464,0.031054608,0.062862455,0.155035173,0.303819781,14.87522,0.621572786,2609.18,1.18088,3.17601E-06
SUQJEV_clean,0.000772124,0.001558546,0.003965474,0.007733151,0.015339997,0.037452757,0.07370205,0.14060989,0.338221084,0.606815215,6.37976,1.6128784,779.698,0.329721,7.63555E-06
SUSRUV_clean,0.000389798,0.00080187,0.001971264,0.004037194,0.008464186,0.020876469,0.04063366,0.082152719,0.198095359,0.382080029,7.5604,1.198550246,1006.33,0.444521,4.15561E-06
SUVNEE_clean,0.000388216,0.00076216,0.001846882,0.003599565,0.007139185,0.017735208,0.035861486,0.070478397,0.174186401,0.344076732,15.6562,0.815705243,2327.952,0.851289,3.61865E-06
SUVZOA_clean,0.000478543,0.000768403,0.002127465,0.004345169,0.008236406,0.020454289,0.040796462,0.081084302,0.185382034,0.324263375,4.91499,1.621871949,329.845,0.268942,4.18773E-06
TACPET_clean,0.000168038,0.000398227,0.000851699,0.001889852,0.003878685,0.009504503,0.018767308,0.036457332,0.08772042,0.16335822,6.03338,1.733407988,355.803,0.241481,1.92399E-06
TADWIG_manual,0.000615534,0.001077184,0.003049691,0.005833582,0.012142805,0.030091212,0.059301092,0.11493696,0.27746588,0.525498049,12.20204,0.782630987,2138.55,0.856323,5.97016E-06
TAFBIN_clean,9.24651E-05,0.00018895,0.000478406,0.000763842,0.001656332,0.004233294,0.009025399,0.017154288,0.042791246,0.080332081,4.89948,1.668408574,270.763,0.247303,8.80145E-07
TAGBUZ_clean,0.000794582,0.001618233,0.003943838,0.007771395,0.014971078,0.038144757,0.075126712,0.148736936,0.348549959,0.627477136,4.64533,1.227694628,489.118,0.393746,7.73075E-06
TAGCIP_clean,2.0033E-06,2.0033E-06,0.00000601,1.00167E-05,2.60435E-05,3.60602E-05,0.000132221,0.000274459,0.000631054,0.001153928,3.30015,3.865604045,0,0.0889519,1.22792E-08
TAGTIH_clean,0.0003024,0.00069552,0.00146664,0.003311279,0.006698158,0.016586636,0.035055711,0.065832463,0.168890357,0.333342995,7.18408,0.735724175,3742.25,0.964764,3.39151E-06
TAGTUT_clean,0.000547529,0.000949669,0.002329318,0.004856613,0.009598771,0.024462483,0.048241327,0.09518962,0.23622938,0.46194744,8.9985,0.769828115,2552.36,0.849281,4.80897E-06
TAGVAB_clean,0.000490187,0.001009858,0.002303508,0.004861324,0.009372515,0.024122339,0.047271676,0.094336958,0.235178985,0.453507346,7.19373,0.74351433,3328.7,0.911886,4.70936E-06
TAJXIO07_clean,0,1.6986E-06,0.000008493,1.52873E-05,5.09578E-05,0.000101916,0.000173256,0.000327828,0.000922336,0.001722373,3.63497,2.343670965,24.9784,0.13944,1.84178E-08
TAKGUK_clean,0.000203251,0.000348032,0.000902098,0.001896077,0.003630666,0.00921031,0.018089293,0.036576735,0.089243669,0.170385161,10.52986,1.524543041,811.103,0.388707,1.86967E-06
TAKHEV_clean,0.000173231,0.000332713,0.000962392,0.001883539,0.003885315,0.009238967,0.018288204,0.035702006,0.088507099,0.170854887,10.20812,1.572948846,782.951,0.373312,1.84774E-06
TAKVAF_clean,0.000472362,0.000971211,0.002410368,0.004851638,0.009676789,0.022964715,0.046834421,0.094088229,0.228181504,0.442337844,7.05263,1.179785224,1333.69,0.493819,4.73158E-06
TAPXIT01_clean,0.000291129,0.000538147,0.001279203,0.002439307,0.004843326,0.012253878,0.02355056,0.046664428,0.11013493,0.200627484,5.69893,1.578120318,316.029,0.259554,2.43868E-06
TARVUD_clean,6.66632E-05,0.000187869,0.000484823,0.000872682,0.001866569,0.004642181,0.00927224,0.018023296,0.043731037,0.084607679,5.52201,1.575401417,522.32,0.273582,9.11703E-07
TARWAK_clean,4.75866E-05,0.000113018,0.000333107,0.000559143,0.001195615,0.003289427,0.006120833,0.013324261,0.032483836,0.061339189,5.7222,1.614424771,522.933,0.268207,6.53838E-07
TARWEO_clean,0.000105322,0.000210644,0.000621902,0.001193651,0.002317087,0.006128744,0.01220232,0.024008428,0.058714575,0.117514411,5.90162,1.762293212,485.476,0.261707,1.23218E-06
